msno,city,bd,gender,registered_via,registration_init_time,Column1,Is_Churn,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,Column2,membership_expire_date,Column3,Time on board,is_cancel,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,Loyalty
w5BEoHimPiAjv/Cwb9xc1pUFiMbKzTweuL8EXyephgI=,5,37,female,3,20141002,10/2/2014,1,36,30,180,180,0,20170322,3/22/2017,20170423,4/23/2017,934,0,0,0,0,1,32,30,8591.11,4
Ou9ZVofNKa7Qn2C6rMRP4TlS1XMB0lU1xaaFhm3CwXA=,5,37,female,3,20140113,1/13/2014,0,37,30,149,149,1,20170313,3/13/2017,20170419,4/19/2017,1192,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
AP80bUSS4QJx+cpf4uKNw+jP1VNA7+ncmxqpcNI+Hmg=,5,37,female,3,20120114,1/14/2012,0,36,30,180,180,0,20170312,3/12/2017,20170411,4/11/2017,1914,0,7,1,0,2,27,14,7493.902,4
2vY6TWI49+HX68zFkYrvhbm+ZxACaGxRbVHXHjNA7Vs=,5,37,female,3,20140315,3/15/2014,0,40,30,149,149,1,20170309,3/9/2017,20170408,4/8/2017,1120,0,0,0,0,0,10,8,2875.706,5
JvqWrjXXQvW1wpXRwVO1SGz/39B27CJNNl5hVG8yaJU=,5,37,female,3,20160102,1/2/2016,0,40,30,149,149,1,20170325,3/25/2017,20170424,4/24/2017,478,0,0,1,0,0,149,113,32548.959,5
ZdMJikzdQN+9TPgZdtd1fOzncnjdu9e9s8JPNaZ8q88=,5,37,female,3,20150707,7/7/2015,1,36,30,180,180,1,20170303,3/3/2017,20170302,3/2/2017,604,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
hXBGa8KL955l1XMIJYCJXyUc6T9qSgNQS6Zdao+greE=,5,37,female,3,20121223,12/23/2012,0,39,30,149,149,1,20170228,2/28/2017,20170411,4/11/2017,1570,0,2,0,0,3,91,26,24648.045,5
DADXEpYYkR8zlEFK3v2R1IuImer4JXXP+SUBVL9C56I=,5,37,female,3,20130516,5/16/2013,0,37,30,149,149,1,20170301,3/1/2017,20170331,3/31/2017,1415,0,7,0,0,3,74,29,19342.892,5
tHrO+7Nm4KmDuTabY2SZn9u+70TF0SerDs7STGSsJ4Q=,5,37,female,3,20140925,9/25/2014,0,36,30,180,180,1,20170313,3/13/2017,20170412,4/12/2017,930,0,0,0,0,0,8,8,2121.851,5
/kWkpFIeJeKsA4CsmSwIK/O+EOgtoGv0jznBW4g8GS4=,5,37,female,3,20151214,12/14/2015,0,36,30,180,180,1,20170323,3/23/2017,20170422,4/22/2017,495,0,1,0,0,0,111,41,28754.045,5
JafMMgVW8nn4ctJ6VhfIP7l7BEu143M+stSBPCp8AFg=,5,29,female,3,20130222,2/22/2013,0,37,30,149,149,1,20170305,3/5/2017,20170404,4/4/2017,1502,0,0,0,1,0,8,9,2175.547,5
X0kSImEging52pqKLujLMq+qNa/oRDgS7ZIP8WoNLPQ=,5,29,female,3,20130831,8/31/2013,0,39,30,149,149,1,20170228,2/28/2017,20170409,4/9/2017,1317,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
KGXNZ/H3VxvET/+rGxlrAe7Gpz2eKMXyuSg3xh8Ij1M=,5,29,female,3,20161211,12/11/2016,0,40,30,149,149,1,20170313,3/13/2017,20170413,4/13/2017,123,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
OpOsQaTXPsAEJ2RTeYxFYh527HhQwQnpHTrzQxcXLTU=,5,29,female,3,20120315,3/15/2012,0,39,30,149,149,1,20170228,2/28/2017,20170422,4/22/2017,1864,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
gsBCwDC6/05bx9NP6zGXDNAhAFl2nJrAPQgKy/G1RDk=,5,29,female,3,20131210,12/10/2013,0,36,30,180,180,1,20170325,3/25/2017,20170424,4/24/2017,1231,0,1,0,0,0,23,15,7035.45,5
GUOL/ShVq8uzbqHROBMKedfiDv+3uv2i+WaiLidWeug=,5,29,female,3,20140813,8/13/2014,0,39,30,149,149,1,20170331,3/31/2017,20170520,5/20/2017,1011,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
dVeOJRqyIAa88ipKhWgU2SZEPzm+SzezB0dYyn+5tDo=,5,29,female,3,20121001,10/1/2012,0,36,30,180,180,1,20170304,3/4/2017,20170410,4/10/2017,1652,0,0,1,0,0,5,4,1506.005,5
TQc4Hf/Om9umkiCEAqiMpww9I0cYtkAK6ohbkY3jMds=,5,29,female,3,20130219,2/19/2013,0,37,30,149,149,1,20170322,3/22/2017,20170425,4/25/2017,1526,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
tGdhHSIT5hwtX7BG44Oqn1AT+XacmRsU8Y0gXcmJN4s=,5,29,female,3,20140628,6/28/2014,0,33,30,149,149,1,20170331,3/31/2017,20170505,5/5/2017,1042,0,2,0,0,0,4,6,947.771,5
Mdu5wUHqIThBmpa0+G4Q1Mm7a77kpMcxx5E8D2YT4s0=,5,29,female,3,20141007,10/7/2014,0,40,30,149,149,1,20170317,3/17/2017,20170416,4/16/2017,922,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
BcqAHrKRcIwT0kmcEcKuXw8GjtcxFu6z3ZBA0jdV4kI=,5,29,female,3,20130718,7/18/2013,0,39,30,149,149,1,20170331,3/31/2017,20170515,5/15/2017,1397,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
y64RrDFLLjOGXfbrgDVQDefhbV9ldLZ5L5U1D/bHWKM=,5,29,female,3,20170127,1/27/2017,1,32,410,1788,1788,0,20170224,2/24/2017,20180419,4/19/2018,447,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0
SV/JLJHgahSWXA/XCJQXR6LYhm+7FCefI2UP+8zCLgk=,5,29,female,3,20130202,2/2/2013,0,39,30,149,149,1,20170228,2/28/2017,20170416,4/16/2017,1534,0,21,3,1,0,17,30,6337.474,5
YL8FNHEzQs+FzgEj9JKfDDKeX44TbxyLa6O2QZ+iv8g=,5,29,female,3,20131017,10/17/2013,1,39,30,149,149,1,20170308,3/8/2017,20170405,4/5/2017,1266,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
HqUlMe23DE9V2Whdn22QeW/+thH87DQgiqHlj4sdQOw=,5,29,female,3,20120801,8/1/2012,1,36,30,180,180,1,20170311,3/11/2017,20170510,5/10/2017,1743,0,7,3,2,0,16,28,4481.648,5
TC/0UrxTVUsBR/AqsTjl9rAPR3r9JxA7f8IaWR5ZQ9Q=,5,29,female,3,20141126,11/26/2014,0,32,410,1788,1788,0,20160118,1/18/2016,20180420,4/20/2018,1241,0,2,0,0,1,5,8,1450.423,0
Q63P2Gnle40To+3/HtEa1tQdH9e+rQRiGezQ1uZ7HG0=,5,29,female,3,20130901,9/1/2013,0,39,30,149,149,1,20170331,3/31/2017,20170512,5/12/2017,1349,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
qSDK+/q3Zqc5Tz+a7jYBiOViztugfPsFm2WkOGGsraQ=,5,29,female,3,20141119,11/19/2014,0,40,30,149,149,1,20170327,3/27/2017,20170426,4/26/2017,889,0,0,2,0,9,51,50,15390.212,5
uaw+fUaZod2eUhwHa/Hy6uJzDCIva5gL3YPnwHT+yyM=,5,29,female,3,20121219,12/19/2012,0,36,30,180,180,0,20170322,3/22/2017,20170421,4/21/2017,1584,0,1,0,0,0,18,19,4531.666,4
iOiMu/zWIn4xMHbPpv3Qnx106syHesYNeWKKZGF3Vzw=,5,29,female,3,20120924,9/24/2012,0,40,30,149,149,1,20170301,3/1/2017,20170406,4/6/2017,1655,0,2,1,0,0,18,3,4654.616,5
9p8TiIw5UrEdBYo2jtf+RTwXmymruioEKopFuJakkyo=,5,29,female,3,20140714,7/14/2014,0,36,30,180,180,1,20170325,3/25/2017,20170424,4/24/2017,1015,0,0,0,1,0,1,2,466.364,5
Mh5MUUZ6NPeIHqZDBW+Dvk/E+lc77uVVmNNVHW3r+iE=,5,29,female,3,20140509,5/9/2014,0,38,30,149,149,0,20170319,3/19/2017,20170423,4/23/2017,1080,0,0,0,0,0,10,10,2103.198,4
2lxA2EzoTz5Qcrah6/ItmFrC3BFPjsckaQF4mYnD54Q=,5,29,female,3,20161225,12/25/2016,1,36,30,180,180,1,20170330,3/30/2017,20170502,5/2/2017,128,0,0,1,0,1,7,3,2360.734,5
WCZ13BN6IUkHwxJ1e7xjXR+ekmXtTa5NR63338ecHTY=,5,29,female,3,20150304,3/4/2015,1,40,30,149,149,1,20170313,3/13/2017,20170415,4/15/2017,773,0,3,0,1,0,24,24,5791.928,5
yFcg/rjCkqMEAwnrlt5qbJC2TE4GfRbWnaAOwTi0BtU=,5,29,female,3,20150428,4/28/2015,0,36,30,180,180,1,20170323,3/23/2017,20170422,4/22/2017,725,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
cR36pVmcCvOqpL4reLBl48yOoe7WGhVlLHHA4zWzmdQ=,5,29,female,3,20120203,2/3/2012,0,40,30,149,149,1,20170326,3/26/2017,20170426,4/26/2017,1909,0,1,1,0,0,17,18,4432.103,5
yF4EXTKrv8xHHQHdxh3bdEOGtdXaAYvxiLQMWYfOUzg=,5,29,female,3,20130923,9/23/2013,0,39,30,149,149,1,20170331,3/31/2017,20170529,5/29/2017,1344,0,0,0,0,27,273,191,69073.661,5
unuepryZQM59w3lDt7G6TNfQ0FsQ001P52TcJVaQe4k=,5,29,female,3,20130420,4/20/2013,0,39,30,149,149,1,20170228,2/28/2017,20170402,4/2/2017,1443,0,13,2,1,1,28,23,6698.736,5
xexhE6SUX5vCw4brxPM/Nzu+LSvHrxQIACTceLdcH/k=,5,29,female,3,20131204,12/4/2013,1,37,30,149,149,1,20170306,3/6/2017,20170318,3/18/2017,1200,1,4,1,1,1,24,31,6417.821,5
klknsGqetVjIJnZVJd7+SMIZ1ctez9iGIdEjnWnCJkg=,5,29,female,3,20150813,8/13/2015,0,38,30,149,149,0,20170308,3/8/2017,20170407,4/7/2017,603,0,8,2,1,2,83,67,21809.025,4
Blz/KXyeg4WNDFig3oJ4y0yQ5Tmu0In8YuPmkWa6L38=,5,29,female,3,20130903,9/3/2013,0,37,30,149,149,1,20170307,3/7/2017,20170406,4/6/2017,1311,0,7,0,0,0,2,9,423.649,5
dWeWM4kZwNiKPLQYVwXhCN2iSYU3RkjRgpjacxAVXnE=,5,29,female,3,20140101,1/1/2014,0,39,30,149,149,1,20170228,2/28/2017,20170416,4/16/2017,1201,0,2,2,2,3,23,16,7580.095,5
IbfR3r9Xrm46AgNj63y1/d1dYpn0gIKDIPSXJFD29hE=,5,29,female,3,20120226,2/26/2012,1,32,180,536,536,0,20170313,3/13/2017,20170913,9/13/2017,2026,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0
fpbpb8PoVa0Bw1CkwD3mX2hdYCBN3AYYUuEJWI/LXHM=,5,29,female,3,20140227,2/27/2014,0,38,30,149,149,0,20170322,3/22/2017,20170421,4/21/2017,1149,0,7,0,1,3,6,11,2238.674,4
imiqVXM1uNal8j+vTu5NeRqjNL0V/XbdRV0/w0iRQT4=,5,29,female,3,20120609,6/9/2012,0,39,30,149,149,1,20170228,2/28/2017,20170421,4/21/2017,1777,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
prJ4b23Ct5paNWOAcof7KwDABw9yc6HDcLmZzKXFmJ8=,5,29,female,3,20130217,2/17/2013,0,40,30,149,149,1,20170328,3/28/2017,20170501,5/1/2017,1534,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
6xIKhrbORZ3w+Be25JVsEJdYxH1EpB4jlIsO+6h51/4=,5,29,female,3,20150908,9/8/2015,0,37,30,149,149,1,20170301,3/1/2017,20170331,3/31/2017,570,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
dINmIn7ulyCgjKrNOt32vZjPvMrvE46XAq2+4RbKOoU=,5,29,female,3,20120407,4/7/2012,0,37,30,149,149,1,20170309,3/9/2017,20170408,4/8/2017,1827,0,3,0,0,0,17,8,4290.083,5
UfJcgPFKmSyGyk+sWF8YZ6RTW4rOt9GYYIXSNFUYPy4=,5,29,female,3,20121123,11/23/2012,0,39,30,149,149,1,20170331,3/31/2017,20170529,5/29/2017,1648,0,3,0,2,0,6,11,1833.687,5
eTzPv7BPgpz/8GJwkHAqOT7b8s0Z6qc1NZdOrQOREy8=,5,29,female,3,20141230,12/30/2014,0,40,30,149,149,1,20170312,3/12/2017,20170411,4/11/2017,833,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
FzgQSPUncm8+4PjZNT7HQk9Sr/NQP1yv9sKvtXwSHIA=,5,29,female,3,20121119,11/19/2012,0,36,30,180,180,1,20170327,3/27/2017,20170426,4/26/2017,1619,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
E+yvi44xhUXuZJQnyrcCAzLWdVLziMD67KX7fJhQfnM=,5,29,female,3,20130618,6/18/2013,0,39,30,149,149,1,20170331,3/31/2017,20170525,5/25/2017,1437,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
UY5Zxrc81wl7bbBc/OMJTlT0W6NUPVrnyzQTdmEhn34=,5,29,female,3,20141124,11/24/2014,0,39,30,149,149,1,20170228,2/28/2017,20170403,4/3/2017,861,0,0,0,0,0,2,2,436.636,5
fkBQhLeuImFT7FmAo7HICbkzmuWa7pal/+aCPBMCOeg=,5,29,female,3,20121114,11/14/2012,0,40,30,149,149,1,20170306,3/6/2017,20170409,4/9/2017,1607,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
FZF/PaTXxprEmpa4I5LriSWDs4I69DpNXCYfK/D1trg=,5,29,female,3,20120326,3/26/2012,0,40,30,149,149,1,20170304,3/4/2017,20170403,4/3/2017,1834,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
d36byiYJVGYfvhSh8TWBfOfrZdvV4R/9pL+QUpN+5Js=,5,29,female,3,20130911,9/11/2013,0,36,30,180,180,1,20170304,3/4/2017,20170403,4/3/2017,1300,0,0,0,0,0,25,25,5353.298,5
nkm8jBPfZH6BOp0uQ28NBQfrwOkIsMOnE3mB9BTLTRc=,5,29,female,3,20130724,7/24/2013,0,36,30,180,180,1,20170327,3/27/2017,20170427,4/27/2017,1373,0,6,0,0,2,5,13,1902.166,5
w+3uUFHNJJxsqE66TQCGPpeu0J75TdxLu+JZq0m5jJw=,5,29,female,3,20160701,7/1/2016,0,40,30,149,149,1,20170205,2/5/2017,20170401,4/1/2017,274,0,8,1,1,0,116,110,30627.02,5
k/xihEV779xrZq79b7WFg/f6uLqj8LPYy7Vyf0uuW3M=,5,29,female,3,20150812,8/12/2015,0,36,30,180,180,0,20170316,3/16/2017,20170416,4/16/2017,613,0,0,0,0,0,23,23,5765.769,4
0uqkH9qK9FlFPOJKFQ9IUCTpuwAu3yl4PvVUPLcMQKY=,5,29,female,3,20170222,2/22/2017,0,36,30,180,180,1,20170328,3/28/2017,20170427,4/27/2017,64,0,1,0,0,0,95,16,20763.84,5
XuuGhsKzgdfuK1hnUwa2RHFEH33pIU4Mvx3+GZPFOnI=,5,29,female,3,20130405,4/5/2013,0,37,30,149,149,1,20170313,3/13/2017,20170412,4/12/2017,1468,0,1,0,0,0,2,3,563.069,5
XiTarxI7ewDXVwmRBw7f+/ThBuguZqh11jF2f/Uv3Ys=,5,29,female,3,20150810,8/10/2015,0,36,30,180,180,0,20170323,3/23/2017,20170422,4/22/2017,621,0,1,0,0,0,20,20,5211.799,4
DS0hgL6DZWW3lKsE6ifFhvdXYxQRKZXHP3ZnsbaoPKY=,5,29,female,3,20130123,1/23/2013,0,39,30,149,149,1,20170331,3/31/2017,20170529,5/29/2017,1587,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
oA5Bb8QFSk8+cYSz3zs0EsdHa7dz6aDX3gpIeUcfxJo=,5,29,female,3,20121227,12/27/2012,0,36,30,180,180,1,20170305,3/5/2017,20170404,4/4/2017,1559,0,3,1,0,0,0,2,166.948,5
IVaTkWOYRSNXkwNvEgU68AGkjSgUOl+kVheK4uc506U=,5,29,female,3,20140907,9/7/2014,0,39,30,149,149,1,20170228,2/28/2017,20170427,4/27/2017,963,0,0,0,0,0,31,31,7552,5
WTlZgTlCC6YwtW9KngpHE3I7maS94tMarCB3UY9RZHo=,5,29,female,3,20140611,6/11/2014,0,40,30,149,149,1,20170301,3/1/2017,20170406,4/6/2017,1030,0,2,1,0,0,3,6,815.42,5
Nstul1r9OagfUt6qA4xP8Qf38UeACJsR8AVmmk4e8Wg=,5,29,female,3,20130411,4/11/2013,0,36,30,180,180,1,20170305,3/5/2017,20170404,4/4/2017,1454,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
oWYMeogT17bqWZKqsdK/PkEUp2LjcVbGc+dRkBAQeqI=,5,29,female,3,20121010,10/10/2012,1,32,410,1788,1788,0,20170304,3/4/2017,20180418,4/18/2018,2016,0,1,0,0,1,5,7,1546.995,0
t33RqvU5JjavJd8D7757JIbMhwv9CfUWL62V1oXWsYc=,5,29,female,3,20130919,9/19/2013,1,40,30,149,0,1,20170310,3/10/2017,20170409,4/9/2017,1298,0,0,0,0,1,7,7,1822.454,2
3Jq7MitmBNr4bhOS0Ps9p6zOB1WTOo25aKrww7y6+Sg=,5,29,female,3,20120113,1/13/2012,0,33,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,1934,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
SPeBherEsxLDcDFE7lSCL3sxJWqn8kWlbBaUD9gBDw4=,5,29,female,3,20131221,12/21/2013,1,36,30,180,180,0,20170324,3/24/2017,20170426,4/26/2017,1222,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
bNpeW2MJgBZtFQAMlNAKzh/RH7qSlqUGKLIxQGOouOc=,5,29,female,3,20160412,4/12/2016,0,36,30,180,180,1,20170313,3/13/2017,20170412,4/12/2017,365,0,0,0,0,0,2,2,557.747,5
/UGNKTLz3qw5jxPrl4NjLjRzPgyP3XRf0/iJmsUWw3E=,5,29,female,3,20120118,1/18/2012,0,39,30,149,149,1,20170331,3/31/2017,20170514,5/14/2017,1943,0,3,0,0,0,0,2,17.724,5
514tk5NTcOGm5TBYVXUhvuMBROPG/4hlCXUvMd273+k=,5,29,female,3,20120216,2/16/2012,0,39,30,149,149,1,20170331,3/31/2017,20170517,5/17/2017,1917,0,0,0,0,0,9,9,2249.432,5
h9nFZXEexnP3qKkHtwybKL9WETCeTuqxGYaSQMoeN8g=,5,29,female,3,20130320,3/20/2013,0,39,30,149,149,1,20170331,3/31/2017,20170510,5/10/2017,1512,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
ArCGeqdboLqMIuR9eafLDbJ0+bhNEYIXPegM6/cttfU=,5,29,female,3,20150205,2/5/2015,0,36,30,180,180,1,20170315,3/15/2017,20170415,4/15/2017,800,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
cllHDcCpQHUx+j6IMS5KJJiBcTvvy5UeHH2/oTDX1Jc=,5,29,female,3,20120511,5/11/2012,0,40,30,149,149,1,20170328,3/28/2017,20170427,4/27/2017,1812,0,12,0,3,2,40,25,11427.497,5
HrKpB3uCQHfrE3HlJHP4pGVTnk4kgaD52+nzzOxXwZ8=,5,29,female,3,20141029,10/29/2014,0,40,30,149,149,1,20170301,3/1/2017,20170407,4/7/2017,891,0,4,3,0,0,50,53,12407.881,5
GNFSgI/v8iy4dIulSJZZAZI4M49Z7mrtbepp7hFsFkI=,5,29,female,3,20120813,8/13/2012,0,37,30,149,149,1,20170323,3/23/2017,20170423,4/23/2017,1714,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
GpJ8yVoZvuSPl6kpiO6o0LoHI8dE3JyxqjeiAuB6CXk=,5,29,female,3,20120130,1/30/2012,0,39,30,149,149,1,20170228,2/28/2017,20170408,4/8/2017,1895,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
fpoE42X3XO349TZ7lqpDYwdITgD+83I211Fvp+m0Yt0=,5,29,female,3,20130218,2/18/2013,0,31,30,149,149,1,20170228,2/28/2017,20170404,4/4/2017,1506,0,20,1,1,0,28,47,7336.187,5
2joWq5FUbiHlraGFcVR4xWKlOAmC4NclJ92ugDM7ctg=,5,29,female,3,20150130,1/30/2015,0,38,30,149,149,0,20170304,3/4/2017,20170403,4/3/2017,794,0,2,1,0,0,6,9,1538.506,4
bFTdyQwFTdqdYGve67OpJn5uPLGhHcs0/Y1vHmGF+pc=,5,29,female,3,20140323,3/23/2014,0,36,30,180,180,1,20170329,3/29/2017,20170430,4/30/2017,1134,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
0nykbPwpmXZXA9SPM1ObjUArd7RU7aYcI6wzfCkfgSk=,5,29,female,3,20150216,2/16/2015,0,36,30,180,180,0,20170329,3/29/2017,20170428,4/28/2017,802,0,1,0,1,1,8,11,753.76,4
iSgy8ZAQzdawB1bAE6/+orX1TREXBvqLko4gp/ltiB0=,5,29,female,3,20120730,7/30/2012,0,39,30,149,149,1,20170228,2/28/2017,20170406,4/6/2017,1711,0,16,22,7,5,89,83,25864.921,5
5GyaABSH1Av+oSxBr55hb+f+pO5btlnsnteXy5lOyJM=,5,29,female,3,20150619,6/19/2015,0,38,30,149,149,0,20170317,3/17/2017,20170416,4/16/2017,667,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
j7PRZPQ+wcmqDFdBxmTeLwQ+obI58oyiBq+WUkJ0nFM=,5,29,female,3,20130418,4/18/2013,0,27,30,149,149,1,20170313,3/13/2017,20170412,4/12/2017,1455,0,0,0,0,1,0,1,216.137,5
Bnmm6Qlylo/p+Ln3lBW9vaTCb/YPyJb9uSlYnudGT7s=,5,29,female,3,20160913,9/13/2016,1,36,30,180,180,1,20170319,3/19/2017,20170318,3/18/2017,186,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
3e2IokClqkYxDrpYGcoMHKT+yMGCW7vbe5MD0+PetIs=,5,29,female,3,20130709,7/9/2013,0,40,30,149,149,1,20170312,3/12/2017,20170416,4/16/2017,1377,0,10,1,2,0,40,40,11906.946,5
6F5n0NuY22+tOsHlT9AoMh2Jx6wIIAL1Dpcw5ERz/8g=,5,29,female,3,20151214,12/14/2015,0,40,30,149,149,1,20170320,3/20/2017,20170419,4/19/2017,492,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
LTnlr4AblAV0ax3MZ0qzPGXjRDraBLBMd+NjWCXKoaQ=,5,29,female,3,20130812,8/12/2013,0,39,30,149,149,1,20170331,3/31/2017,20170521,5/21/2017,1378,0,1,1,0,0,21,23,5463.305,5
dK0s+bnonqRYVtYFVqu5govsmjVqbJozCYC314/OEhk=,5,29,female,3,20131014,10/14/2013,0,39,30,149,149,1,20170331,3/31/2017,20170521,5/21/2017,1315,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
ka83V5Y5zv0wpQDDCc4hDLn5KPDDt84Yw0E+pVgzMmQ=,5,29,female,3,20131109,11/9/2013,1,36,30,180,180,0,20170219,2/19/2017,20170420,4/20/2017,1258,0,2,0,0,0,32,25,7603.656,4
1C9nvLwBUjNbpnTGRX+8voBHNaaEhPMDmt2SlQotqHw=,5,29,female,3,20150225,2/25/2015,0,38,30,149,149,0,20170311,3/11/2017,20170414,4/14/2017,779,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
PXNUcMWxAVRr42iyqdAkWIjXYjJqJ2VUFmJnDTqhdcA=,5,29,female,3,20150504,5/4/2015,0,39,30,149,149,1,20170228,2/28/2017,20170419,4/19/2017,716,0,0,0,0,0,11,11,2953,5
ggLmBxeEwpk9q+JLLHzq3N26yw6Yq9JL3oNzTUdw+Xk=,5,29,female,3,20140325,3/25/2014,0,36,30,180,180,0,20170303,3/3/2017,20170402,4/2/2017,1104,0,0,0,0,0,9,2,1410.112,4
un6lAMlJsUUE1jhz95qbYmQtEBPaJQyCKO94RUu2ass=,5,29,female,3,20150108,1/8/2015,0,39,30,149,149,1,20170331,3/31/2017,20170516,5/16/2017,859,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
l4debk8FGq9/jUNgbtohCMczQk1rAGtTv+mxTybPAF0=,5,29,female,3,20150701,7/1/2015,0,40,30,149,149,1,20170312,3/12/2017,20170411,4/11/2017,650,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
m0CQULD9fl7uhb53tSsw08Rhl5HtEBfrYHvjtEoIPPM=,5,29,female,3,20120530,5/30/2012,0,37,30,149,149,1,20170309,3/9/2017,20170410,4/10/2017,1776,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
q69RNWbcmAhxOGpF08cjubzmS4as48V6LKX+17gxqDg=,5,29,female,3,20120920,9/20/2012,0,39,30,149,149,1,20170331,3/31/2017,20170508,5/8/2017,1691,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
qO4Hv/Y+SY0X2yZ37eDqpEJEd5P99vLY7bCaaiwVZ/8=,5,29,female,3,20150318,3/18/2015,0,36,30,180,180,0,20170329,3/29/2017,20170428,4/28/2017,772,0,0,0,0,0,2,2,423.625,4
n5XMhgv6b0ykjoB0A892OOLcp6pDFdcaQII6hdtV6M4=,5,29,female,3,20120321,3/21/2012,0,40,30,149,149,1,20170311,3/11/2017,20170410,4/10/2017,1846,0,7,2,1,1,5,16,1953.49,5
f5rfjeho5hoetngaPoG/fNi79X6NCAb6Cu25ckEz8pw=,5,29,female,3,20120604,6/4/2012,0,36,30,180,180,0,20170310,3/10/2017,20170409,4/9/2017,1770,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
NvgsjloZiHkRdg9cJ9zU1wf7ac2fw4pfm2WJNksxZxA=,5,29,female,3,20150617,6/17/2015,0,33,30,149,149,1,20170331,3/31/2017,20170430,4/30/2017,683,0,1,0,0,0,7,8,1509.302,5
1+/biDJoQFUNPA9mxfTCDUWcE9i17erMArMA8g/TU0Y=,5,29,female,3,20150101,1/1/2015,0,38,30,149,149,0,20170308,3/8/2017,20170407,4/7/2017,827,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4
0rMV8f8cWToB8MFVG+0zU2ZRPAqVWX5V48XZQTPgsbA=,5,29,female,3,20161218,12/18/2016,0,36,30,180,180,1,20170319,3/19/2017,20170420,4/20/2017,123,0,74,1,0,2,33,93,8863.229,5
TkDL++7JueWWSqB+dm4PIsrBXjOTIVmmYQ/6JxGOpgQ=,5,29,female,3,20120709,7/9/2012,0,36,30,180,180,0,20170331,3/31/2017,20170430,4/30/2017,1756,0,4,0,0,1,46,37,11796.602,4
lrhbV8Y3lQwARuFrKiIBjpXnHtHL83r+4A+9OqvvTMY=,5,29,female,3,20150322,3/22/2015,0,37,30,149,149,1,20170322,3/22/2017,20170428,4/28/2017,768,0,4,0,1,1,190,6,44871.86,5
gIwqqQNcolB/T2ya6u1emDCNDU0K+gE+w/GPziyXuYk=,5,29,female,3,20160906,9/6/2016,0,36,30,180,180,1,20170307,3/7/2017,20170408,4/8/2017,214,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5
